level_4_2	level_1_1	year	level_1_2	level_2_1	level_2_2	level_3_1	level_3_2	level_4_1	level_3_4_2	number_tested	mean_scale_score	level_3_4_1	district	grade	category
29.3	230	2010	9.2	770	30.8	770	30.8	733	60.0	2503	681	1503	28	6	All Students
28.8	244	2011	9.9	687	27.9	824	33.4	710	62.2	2465	682	1534	28	6	All Students
12.6	265	2006	11.8	694	30.9	1006	44.7	284	57.4	2249	652	1290	28	7	All Students
18.6	217	2007	9.7	579	25.9	1026	45.9	415	64.4	2237	662	1441	28	7	All Students
21.8	102	2008	4.6	456	20.4	1194	53.3	487	75.1	2239	669	1681	28	7	All Students
25.8	28	2009	1.3	298	14.0	1249	58.9	547	84.6	2122	678	1796	28	7	All Students
25.5	242	2010	10.9	745	33.6	665	30.0	565	55.5	2217	673	1230	28	7	All Students
28.4	232	2011	10.0	727	31.3	701	30.2	659	58.6	2319	677	1360	28	7	All Students
12.6	294	2006	13.6	752	34.8	840	38.9	272	51.5	2158	653	1112	28	8	All Students
13.0	342	2007	14.9	746	32.5	909	39.6	298	52.6	2295	654	1207	28	8	All Students
17.6	189	2008	8.5	544	24.4	1101	49.5	392	67.1	2226	666	1493	28	8	All Students
17.1	90	2009	3.9	493	21.3	1337	57.8	395	74.8	2315	672	1732	28	8	All Students
21.3	227	2010	10.3	880	40.0	625	28.4	469	49.7	2201	677	1094	28	8	All Students
17.6	233	2011	10.3	811	35.7	826	36.4	399	54.0	2269	674	1225	28	8	All Students
21.1	1334	2006	9.4	3090	21.8	6768	47.7	2992	68.8	14184	667	9760	28	All Grades	All Students
24.2	1122	2007	7.9	2701	19.0	6951	48.9	3449	73.1	14223	673	10400	28	All Grades	All Students
27.2	663	2008	4.7	2078	14.9	7436	53.2	3800	80.4	13977	679	11236	28	All Grades	All Students
29.8	396	2009	2.8	1747	12.3	7849	55.1	4241	84.9	14233	684	12090	28	All Grades	All Students
26.2	1299	2010	9.0	4753	32.8	4651	32.1	3796	58.3	14499	683	8447	28	All Grades	All Students
24.1	1331	2011	8.9	4550	30.5	5432	36.4	3596	60.6	14909	683	9028	28	All Grades	All Students
19.3	233	2006	8.7	467	17.5	1458	54.5	515	73.8	2673	670	1973	29	3	All Students
25.4	127	2007	4.8	382	14.4	1472	55.4	675	80.8	2656	679	2147	29	3	All Students
17.4	79	2008	3.1	266	10.3	1790	69.2	451	86.7	2586	680	2241	29	3	All Students
19.5	35	2009	1.3	213	8.1	1871	71.1	514	90.6	2633	684	2385	29	3	All Students
17.1	336	2010	12.4	1096	40.5	811	30.0	462	47.1	2705	686	1273	29	3	All Students
7.4	285	2011	10.7	1060	39.9	1116	42.0	197	49.4	2658	682	1313	29	3	All Students
17.3	216	2006	8.1	586	21.9	1408	52.7	463	70.0	2673	667	1871	29	4	All Students
17.6	187	2007	7.2	556	21.3	1409	54.0	459	71.5	2611	670	1868	29	4	All Students
20.6	180	2008	6.8	426	16.1	1495	56.5	545	77.1	2646	674	2040	29	4	All Students
25.0	123	2009	4.7	337	12.8	1515	57.5	658	82.5	2633	681	2173	29	4	All Students
15.4	238	2010	8.8	1168	43.1	887	32.7	416	48.1	2709	675	1303	29	4	All Students
16.5	196	2011	7.2	981	36.2	1089	40.1	447	56.6	2713	680	1536	29	4	All Students
11.3	370	2006	13.3	758	27.3	1337	48.1	314	59.4	2779	656	1651	29	5	All Students
16.1	177	2007	6.3	663	23.7	1511	53.9	452	70.0	2803	667	1963	29	5	All Students
20.0	122	2008	4.5	498	18.6	1526	56.9	538	76.9	2684	672	2064	29	5	All Students
25.3	84	2009	3.1	389	14.5	1530	57.1	678	82.4	2681	678	2208	29	5	All Students
14.3	262	2010	9.5	1102	40.1	990	36.0	393	50.3	2747	675	1383	29	5	All Students
14.6	208	2011	7.7	1020	37.8	1078	39.9	393	54.5	2699	678	1471	29	5	All Students
8.1	366	2006	14.4	844	33.2	1130	44.4	206	52.5	2546	650	1336	29	6	All Students
13.8	256	2007	10.0	635	24.9	1309	51.3	353	65.1	2553	661	1662	29	6	All Students
17.6	185	2008	7.1	524	20.1	1437	55.2	458	72.8	2604	666	1895	29	6	All Students
17.7	131	2009	5.0	505	19.4	1502	57.8	460	75.5	2598	670	1962	29	6	All Students
14.2	392	2010	15.1	1116	43.1	716	27.6	367	41.8	2591	667	1083	29	6	All Students
12.0	319	2011	12.6	1080	42.6	831	32.8	304	44.8	2534	670	1135	29	6	All Students
4.9	462	2006	17.9	1054	40.8	939	36.4	126	41.3	2581	639	1065	29	7	All Students
9.4	326	2007	12.3	941	35.6	1127	42.7	247	52.0	2641	650	1374	29	7	All Students
11.3	155	2008	5.9	752	28.7	1416	54.0	297	65.4	2620	659	1713	29	7	All Students
15.2	49	2009	1.8	490	18.5	1708	64.5	402	79.7	2649	669	2110	29	7	All Students
12.5	368	2010	13.7	1187	44.2	795	29.6	337	42.1	2687	663	1132	29	7	All Students
13.2	339	2011	12.7	1176	44.0	807	30.2	353	43.4	2675	665	1160	29	7	All Students
3.6	648	2006	24.4	1160	43.8	748	28.2	95	31.8	2651	635	843	29	8	All Students
5.7	469	2007	17.8	1016	38.7	993	37.8	150	43.5	2628	645	1143	29	8	All Students
8.7	284	2008	10.4	967	35.6	1233	45.3	236	54.0	2720	653	1469	29	8	All Students
9.3	117	2009	4.4	828	31.1	1470	55.2	249	64.5	2664	661	1719	29	8	All Students
9.4	415	2010	15.1	1364	49.6	711	25.9	258	35.3	2748	665	969	29	8	All Students
9.4	348	2011	13.0	1192	44.6	883	33.0	251	42.4	2674	667	1134	29	8	All Students
10.8	2295	2006	14.4	4869	30.6	7020	44.1	1719	55.0	15903	653	8739	29	All Grades	All Students
14.7	1542	2007	9.7	4193	26.4	7821	49.2	2336	63.9	15892	662	10157	29	All Grades	All Students
15.9	1005	2008	6.3	3433	21.6	8897	56.1	2525	72.0	15860	667	11422	29	All Grades	All Students
18.7	539	2009	3.4	2762	17.4	9596	60.5	2961	79.2	15858	674	12557	29	All Grades	All Students
13.8	2011	2010	12.4	7033	43.4	4910	30.3	2233	44.1	16187	672	7143	29	All Grades	All Students
12.2	1695	2011	10.6	6509	40.8	5804	36.4	1945	48.6	15953	674	7749	29	All Grades	All Students
31.4	209	2006	7.1	327	11.1	1486	50.4	927	81.8	2949	682	2413	30	3	All Students
35.0	124	2007	4.1	270	8.9	1571	52.0	1057	87.0	3022	690	2628	30	3	All Students
26.8	69	2008	2.4	216	7.5	1824	63.3	772	90.1	2881	689	2596	30	3	All Students
28.8	18	2009	0.6	151	5.1	1946	65.5	855	94.3	2970	694	2801	30	3	All Students
24.3	266	2010	8.9	1007	33.8	979	32.9	723	57.2	2975	693	1702	30	3	All Students
12.1	279	2011	9.2	1065	35.0	1333	43.7	370	55.9	3047	686	1703	30	3	All Students
23.9	221	2006	7.6	436	15.0	1555	53.5	693	77.4	2905	675	2248	30	4	All Students
27.3	199	2007	6.8	398	13.6	1530	52.3	797	79.6	2924	680	2327	30	4	All Students
28.6	142	2008	4.7	340	11.3	1661	55.4	857	83.9	3000	683	2518	30	4	All Students
37.5	109	2009	3.8	232	8.1	1450	50.6	1073	88.1	2864	692	2523	30	4	All Students
26.8	159	2010	5.3	957	32.0	1076	35.9	803	62.7	2995	688	1879	30	4	All Students
27.2	151	2011	5.0	857	28.6	1176	39.2	814	66.4	2998	689	1990	30	4	All Students
21.8	254	2006	8.3	689	22.5	1453	47.5	666	69.2	3062	668	2119	30	5	All Students
26.1	153	2007	5.2	492	16.6	1544	52.1	773	78.2	2962	678	2317	30	5	All Students
29.0	112	2008	3.8	358	12.2	1607	55.0	847	83.9	2924	682	2454	30	5	All Students
37.4	46	2009	1.5	290	9.8	1524	51.3	1112	88.7	2972	688	2636	30	5	All Students
27.0	161	2010	5.4	819	27.7	1182	39.9	800	66.9	2962	687	1982	30	5	All Students
28.7	142	2011	4.7	748	24.7	1269	41.9	870	70.6	3029	691	2139	30	5	All Students
16.3	394	2006	12.4	797	25.1	1469	46.2	519	62.5	3179	659	1988	30	6	All Students
24.1	231	2007	7.2	600	18.7	1604	50.0	773	74.1	3208	672	2377	30	6	All Students
28.9	136	2008	4.4	461	14.9	1600	51.8	891	80.7	3088	678	2491	30	6	All Students
31.5	115	2009	3.7	389	12.4	1638	52.4	984	83.9	3126	682	2622	30	6	All Students
30.4	238	2010	7.4	925	28.9	1067	33.3	975	63.7	3205	683	2042	30	6	All Students
30.6	211	2011	6.6	919	28.9	1075	33.8	974	64.5	3179	685	2049	30	6	All Students
10.2	403	2006	13.3	1008	33.2	1312	43.3	309	53.5	3032	650	1621	30	7	All Students
18.1	224	2007	7.6	835	28.3	1360	46.1	534	64.1	2953	661	1894	30	7	All Students
27.1	86	2008	2.9	493	16.7	1572	53.3	798	80.4	2949	675	2370	30	7	All Students
30.6	30	2009	1.0	331	11.4	1660	57.0	891	87.6	2912	681	2551	30	7	All Students
32.4	247	2010	8.2	864	28.6	934	30.9	978	63.2	3023	679	1912	30	7	All Students
31.9	177	2011	5.8	827	27.1	1078	35.3	974	67.1	3056	681	2052	30	7	All Students
8.5	593	2006	19.7	1054	35.0	1105	36.7	257	45.3	3009	645	1362	30	8	All Students
11.1	391	2007	12.9	890	29.4	1406	46.5	337	57.6	3024	656	1743	30	8	All Students
17.2	186	2008	6.5	745	25.9	1453	50.5	496	67.7	2880	666	1949	30	8	All Students
20.5	79	2009	2.6	495	16.6	1803	60.3	613	80.8	2990	676	2416	30	8	All Students
22.9	213	2010	7.1	1063	35.5	1030	34.4	685	57.3	2991	682	1715	30	8	All Students
22.4	168	2011	5.5	941	30.8	1264	41.3	684	63.7	3057	682	1948	30	8	All Students
18.6	2074	2006	11.4	4311	23.8	8380	46.2	3371	64.8	18136	663	11751	30	All Grades	All Students
23.6	1322	2007	7.3	3485	19.3	9015	49.8	4271	73.4	18093	673	13286	30	All Grades	All Students
26.3	731	2008	4.1	2613	14.7	9717	54.8	4661	81.1	17722	679	14378	30	All Grades	All Students
31.0	397	2009	2.2	1888	10.6	10021	56.2	5528	87.2	17834	685	15549	30	All Grades	All Students
27.3	1284	2010	7.1	5635	31.0	6268	34.5	4964	61.9	18151	685	11232	30	All Grades	All Students
25.5	1128	2011	6.1	5357	29.2	7195	39.2	4686	64.7	18366	685	11881	30	All Grades	All Students
33.9	288	2006	6.7	467	10.8	2091	48.6	1459	82.5	4305	684	3550	31	3	All Students
35.6	176	2007	4.0	378	8.7	2258	51.7	1553	87.3	4365	690	3811	31	3	All Students
29.1	100	2008	2.3	333	7.6	2671	61.1	1271	90.1	4375	691	3942	31	3	All Students
29.6	54	2009	1.2	258	5.7	2871	63.5	1336	93.1	4519	694	4207	31	3	All Students
27.2	384	2010	8.7	1286	29.1	1546	35.0	1200	62.2	4416	695	2746	31	3	All Students
13.5	406	2011	8.6	1331	28.2	2347	49.7	637	63.2	4721	688	2984	31	3	All Students
29.3	243	2006	5.7	553	12.9	2225	52.0	1255	81.4	4276	681	3480	31	4	All Students
29.6	233	2007	5.4	571	13.2	2233	51.8	1277	81.4	4314	682	3510	31	4	All Students
31.6	175	2008	4.1	446	10.4	2324	54.0	1361	85.6	4306	686	3685	31	4	All Students
41.0	160	2009	3.7	348	7.9	2078	47.4	1797	88.4	4383	694	3875	31	4	All Students
28.1	247	2010	5.5	1354	29.9	1656	36.6	1273	64.7	4530	689	2929	31	4	All Students
31.3	215	2011	4.9	1063	24.0	1761	39.8	1386	71.1	4425	692	3147	31	4	All Students
24.2	316	2006	7.3	784	18.1	2188	50.5	1047	74.6	4335	673	3235	31	5	All Students
27.8	177	2007	4.0	593	13.5	2400	54.7	1219	82.5	4389	680	3619	31	5	All Students
33.4	128	2008	2.9	458	10.5	2313	53.1	1454	86.5	4353	686	3767	31	5	All Students
42.3	65	2009	1.5	317	7.3	2133	49.0	1842	91.2	4357	692	3975	31	5	All Students
28.2	225	2010	5.1	1183	26.8	1759	39.9	1246	68.1	4413	689	3005	31	5	All Students
27.5	184	2011	4.1	1083	23.9	2010	44.4	1245	72.0	4522	690	3255	31	5	All Students
13.9	561	2006	13.3	1133	26.8	1949	46.1	588	60.0	4231	656	2537	31	6	All Students
17.3	390	2007	9.4	882	21.3	2148	52.0	713	69.2	4133	666	2861	31	6	All Students
26.7	229	2008	5.4	697	16.5	2174	51.4	1127	78.1	4227	675	3301	31	6	All Students
29.0	164	2009	3.8	628	14.7	2234	52.4	1234	81.4	4260	679	3468	31	6	All Students
26.5	373	2010	8.8	1341	31.6	1404	33.1	1127	59.6	4245	680	2531	31	6	All Students
27.7	321	2011	7.6	1251	29.6	1483	35.1	1170	62.8	4225	683	2653	31	6	All Students
10.4	511	2006	12.0	1377	32.3	1932	45.3	442	55.7	4262	651	2374	31	7	All Students
18.0	327	2007	7.6	1216	28.3	1985	46.2	772	64.1	4300	662	2757	31	7	All Students
24.5	147	2008	3.5	851	20.0	2212	52.0	1043	76.5	4253	672	3255	31	7	All Students
26.8	59	2009	1.4	570	13.1	2544	58.7	1164	85.5	4337	677	3708	31	7	All Students
27.4	348	2010	8.2	1369	32.1	1376	32.3	1167	59.7	4260	676	2543	31	7	All Students
31.0	327	2011	7.6	1166	27.3	1458	34.1	1324	65.1	4275	679	2782	31	7	All Students
8.4	737	2006	16.5	1565	35.0	1792	40.1	374	48.5	4468	648	2166	31	8	All Students
10.8	616	2007	14.1	1395	31.8	1898	43.3	471	54.1	4380	654	2369	31	8	All Students
16.5	334	2008	7.8	1132	26.3	2126	49.4	708	65.9	4300	665	2834	31	8	All Students
17.3	134	2009	3.1	923	21.4	2504	58.2	744	75.4	4305	672	3248	31	8	All Students
19.4	459	2010	10.4	1675	38.0	1422	32.2	856	51.6	4412	676	2278	31	8	All Students
16.0	404	2011	9.3	1441	33.1	1810	41.6	697	57.6	4352	676	2507	31	8	All Students
20.0	2656	2006	10.3	5879	22.7	12177	47.1	5165	67.0	25877	665	17342	31	All Grades	All Students
23.2	1919	2007	7.4	5035	19.5	12922	49.9	6005	73.1	25881	672	18927	31	All Grades	All Students
27.0	1113	2008	4.3	3917	15.2	13820	53.5	6964	80.5	25814	679	20784	31	All Grades	All Students
31.0	636	2009	2.4	3044	11.6	14364	54.9	8117	85.9	26161	685	22481	31	All Grades	All Students
26.1	2036	2010	7.7	8208	31.2	9163	34.9	6869	61.0	26276	684	16032	31	All Grades	All Students
24.4	1857	2011	7.0	7335	27.7	10869	41.0	6459	65.3	26520	685	17328	31	All Grades	All Students
15.9	179	2006	11.3	308	19.5	844	53.4	251	69.2	1582	665	1095	32	3	All Students
20.8	101	2007	6.8	212	14.3	861	58.1	308	78.9	1482	675	1169	32	3	All Students
16.0	51	2008	3.6	150	10.7	976	69.6	225	85.7	1402	678	1201	32	3	All Students
17.6	21	2009	1.6	121	9.2	941	71.6	231	89.2	1314	683	1172	32	3	All Students
15.6	199	2010	14.9	530	39.6	401	29.9	209	45.6	1339	685	610	32	3	All Students
6.8	166	2011	13.1	539	42.5	478	37.7	86	44.4	1269	680	564	32	3	All Students
12.3	183	2006	12.3	404	27.1	721	48.4	183	60.6	1491	659	904	32	4	All Students
15.7	160	2007	10.6	333	22.1	776	51.5	237	67.3	1506	665	1013	32	4	All Students
17.5	118	2008	8.5	229	16.5	795	57.4	243	74.9	1385	669	1038	32	4	All Students
23.2	75	2009	5.5	175	12.8	798	58.5	316	81.7	1364	680	1114	32	4	All Students
15.0	120	2010	9.2	559	43.1	424	32.7	195	47.7	1298	675	619	32	4	All Students
9.1	130	2011	9.7	569	42.5	518	38.7	122	47.8	1339	673	640	32	4	All Students
7.8	250	2006	16.4	468	30.8	684	45.0	119	52.8	1521	649	803	32	5	All Students
12.5	146	2007	9.1	398	24.8	859	53.6	200	66.1	1603	662	1059	32	5	All Students
14.7	77	2008	5.0	297	19.4	930	60.8	225	75.5	1529	669	1155	32	5	All Students
24.4	42	2009	3.0	186	13.2	839	59.5	344	83.8	1411	677	1183	32	5	All Students
15.5	108	2010	7.9	542	39.5	509	37.1	213	52.6	1372	676	722	32	5	All Students
11.3	131	2011	9.9	489	37.0	551	41.7	149	53.0	1320	675	700	32	5	All Students
6.4	358	2006	22.4	529	33.1	607	38.0	102	44.4	1596	642	709	32	6	All Students
12.1	225	2007	14.3	412	26.3	742	47.3	189	59.4	1568	655	931	32	6	All Students
15.9	147	2008	9.0	348	21.4	871	53.6	259	69.5	1625	663	1130	32	6	All Students
16.9	81	2009	5.1	307	19.5	921	58.4	267	75.4	1576	670	1188	32	6	All Students
17.5	221	2010	16.1	510	37.1	402	29.3	241	46.8	1374	668	643	32	6	All Students
18.7	218	2011	15.5	524	37.3	400	28.5	263	47.2	1405	671	663	32	6	All Students
3.7	451	2006	28.5	622	39.4	449	28.4	58	32.1	1580	629	507	32	7	All Students
6.1	276	2007	16.9	635	38.9	622	38.1	100	44.2	1633	643	722	32	7	All Students
11.8	110	2008	7.0	473	30.1	801	51.0	186	62.9	1570	658	987	32	7	All Students
14.3	40	2009	2.5	331	21.0	977	62.1	225	76.4	1573	667	1202	32	7	All Students
15.5	225	2010	14.8	590	38.7	473	31.0	237	46.6	1525	665	710	32	7	All Students
17.6	212	2011	15.7	511	37.9	387	28.7	237	46.3	1347	666	624	32	7	All Students
2.7	504	2006	28.8	703	40.1	497	28.4	47	31.1	1751	632	544	32	8	All Students
3.2	444	2007	28.4	580	37.0	492	31.4	50	34.6	1566	635	542	32	8	All Students
6.7	202	2008	13.3	528	34.8	686	45.2	101	51.9	1517	650	787	32	8	All Students
9.7	106	2009	6.7	406	25.5	923	58.1	155	67.8	1590	662	1078	32	8	All Students
7.9	314	2010	19.6	698	43.6	462	28.9	126	36.8	1600	662	588	32	8	All Students
7.8	215	2011	14.0	708	45.9	498	32.3	120	40.1	1541	664	618	32	8	All Students
8.0	1925	2006	20.2	3034	31.9	3802	39.9	760	47.9	9521	646	4562	32	All Grades	All Students
11.6	1352	2007	14.4	2570	27.5	4352	46.5	1084	58.1	9358	656	5436	32	All Grades	All Students
13.7	705	2008	7.8	2025	22.4	5059	56.0	1239	69.8	9028	664	6298	32	All Grades	All Students
17.4	365	2009	4.1	1526	17.3	5399	61.2	1538	78.6	8828	673	6937	32	All Grades	All Students
14.4	1187	2010	14.0	3429	40.3	2671	31.4	1221	45.7	8508	672	3892	32	All Grades	All Students
11.9	1072	2011	13.0	3340	40.6	2832	34.4	977	46.3	8221	671	3809	32	All Grades	All Students
